1.33199E+15,0.000481243,-1.22E-05,-9.82E-06,1.19E-08,-2.52E-07,5.88E-09,4.22E-07,3.06E-07,2.57E-07,-1.98E-07,4.71E-08,3.64E-06,2.62E-07,-1.20E-05,2.09E-07,8.57E-05,1.54E-09,-3.54E-10,8.57E-05,-1.53E-06,3.56E-07
1.33199E+15,0.000627712,2.19E-06,-1.33E-05,-2.76E-09,-2.50E-07,1.12E-08,3.68E-08,1.08E-07,2.47E-07,-5.38E-07,5.73E-08,3.70E-06,-9.66E-08,-1.18E-05,5.36E-07,8.57E-05,1.42E-08,-3.20E-07,8.56E-05,-3.86E-06,4.31E-07
1.33199E+15,0.000524599,-6.13E-06,-1.47E-05,1.25E-08,-3.45E-07,1.83E-08,1.58E-07,3.43E-07,3.61E-07,-5.99E-07,6.66E-08,3.84E-06,2.79E-07,-1.20E-05,6.11E-07,0.000218316,3.76E-08,-7.24E-08,0.000217726,-1.13E-05,8.73E-07
1.33199E+15,0.000484742,-5.13E-06,-1.42E-05,1.13E-08,-1.57E-06,4.65E-08,9.88E-08,5.94E-07,1.57E-06,-1.49E-06,9.84E-08,1.56E-05,-1.80E-07,-5.13E-05,1.50E-06,0.00035002,-3.70E-08,1.41E-06,0.000349715,-1.03E-05,6.11E-07
1.33199E+15,0.000486493,6.31E-06,-1.10E-05,-1.34E-08,-1.19E-06,6.73E-08,1.66E-07,7.66E-07,1.20E-06,-3.02E-06,2.16E-07,1.61E-05,8.48E-08,-5.24E-05,3.00E-06,0.000218325,1.93E-09,-4.19E-07,0.000217618,-1.25E-05,1.04E-06
1.33199E+15,0.000567871,-1.40E-05,-1.39E-05,9.53E-09,-3.06E-07,6.61E-09,4.17E-07,4.02E-07,3.09E-07,-2.01E-07,5.12E-08,3.91E-06,1.04E-07,-1.22E-05,2.10E-07,0.000272226,3.10E-08,-1.76E-07,0.000272142,-4.87E-06,4.16E-07
1.33199E+15,0.000485811,1.17E-05,-1.42E-05,-9.53E-08,-1.84E-06,7.48E-08,4.55E-07,3.72E-07,1.77E-06,-2.69E-06,1.53E-07,1.79E-05,-1.85E-06,-6.30E-05,2.60E-06,0.000456974,2.43E-08,-1.50E-06,0.000456224,-1.84E-05,1.13E-06
1.33199E+15,0.000469778,-9.39E-07,-1.62E-05,2.40E-08,-2.26E-06,9.31E-08,7.08E-08,7.54E-07,2.29E-06,-2.56E-06,1.66E-07,1.82E-05,5.48E-07,-6.31E-05,2.59E-06,0.000456139,-3.44E-08,1.07E-06,0.000455362,-1.88E-05,1.14E-06
1.33199E+15,0.000500107,1.56E-06,-1.51E-05,-5.13E-08,-1.94E-06,4.20E-08,6.00E-08,3.26E-07,1.91E-06,-1.41E-06,8.13E-08,1.76E-05,-1.50E-06,-6.23E-05,1.35E-06,0.000456799,-1.05E-08,2.77E-07,0.000456593,-9.75E-06,5.52E-07
1.33199E+15,0.000444422,1.01E-05,-1.34E-05,-6.12E-08,-1.86E-06,9.57E-08,3.58E-07,5.75E-07,1.84E-06,-3.28E-06,2.04E-07,1.74E-05,-6.16E-07,-6.20E-05,3.22E-06,0.000456843,5.31E-08,-1.83E-06,0.000455627,-2.34E-05,1.57E-06
1.33199E+15,0.000425924,-5.37E-06,-1.55E-05,3.16E-08,-2.34E-06,3.96E-08,1.17E-07,4.73E-07,2.34E-06,-9.91E-07,6.14E-08,1.73E-05,5.44E-08,-6.15E-05,1.02E-06,0.000456201,1.17E-08,-3.75E-07,0.000456079,-7.70E-06,4.88E-07
1.33199E+15,0.000418079,1.15E-05,-1.65E-05,-1.35E-07,-2.38E-06,1.07E-07,5.13E-07,2.65E-07,2.31E-06,-2.86E-06,1.64E-07,1.66E-05,-1.75E-06,-6.00E-05,2.73E-06,0.000455105,6.14E-09,-1.32E-06,0.000454216,-2.01E-05,1.25E-06
1.33199E+15,0.00042141,3.69E-07,-1.84E-05,2.02E-08,-2.83E-06,1.10E-07,7.50E-08,6.51E-07,2.85E-06,-2.40E-06,1.53E-07,1.80E-05,4.95E-07,-6.21E-05,2.42E-06,0.000455116,-2.50E-08,7.69E-07,0.00045442,-1.78E-05,1.06E-06
1.33199E+15,0.000468843,3.13E-06,-1.91E-05,-7.66E-08,-2.63E-06,6.80E-08,9.84E-08,3.20E-07,2.60E-06,-1.71E-06,1.08E-07,1.80E-05,-1.48E-06,-6.24E-05,1.62E-06,0.000273205,1.21E-09,1.10E-06,0.000272991,-7.07E-06,5.46E-07
1.33199E+15,0.000402809,9.37E-06,-1.55E-05,-1.61E-08,-4.75E-07,2.39E-08,2.88E-07,-1.64E-07,4.71E-07,-6.96E-07,8.91E-08,4.29E-06,-1.29E-07,-1.27E-05,6.80E-07,8.84E-05,-2.35E-10,-1.14E-07,8.81E-05,-4.67E-06,6.36E-07
1.33199E+15,0.000506111,-4.24E-06,-2.01E-05,4.04E-09,-5.17E-07,1.17E-08,5.91E-08,2.54E-07,5.19E-07,-2.75E-07,5.02E-08,4.74E-06,-9.75E-09,-1.28E-05,2.79E-07,8.57E-05,-4.77E-10,6.30E-08,8.57E-05,-1.88E-06,3.54E-07
1.33199E+15,0.0005537,8.01E-06,-2.19E-05,-1.59E-08,-4.93E-07,2.04E-08,1.93E-07,-1.51E-07,4.86E-07,-5.59E-07,6.59E-08,4.75E-06,-2.35E-07,-1.26E-05,5.43E-07,8.57E-05,-4.31E-10,-6.95E-08,8.56E-05,-3.63E-06,4.38E-07
1.33199E+15,0.000493849,-4.37E-06,-1.99E-05,1.27E-08,-5.38E-07,1.69E-08,8.50E-08,3.00E-07,5.46E-07,-3.84E-07,5.87E-08,4.93E-06,1.91E-07,-1.31E-05,3.98E-07,8.57E-05,-5.16E-09,2.77E-07,8.57E-05,-2.63E-06,3.81E-07
1.33199E+15,0.000487649,-1.71E-06,-1.68E-05,-2.13E-09,-4.56E-07,9.15E-09,2.53E-08,1.42E-07,4.55E-07,-2.62E-07,5.32E-08,4.75E-06,-1.08E-07,-1.31E-05,2.59E-07,8.48E-05,-7.41E-09,3.89E-07,8.48E-05,-1.68E-06,3.35E-07
1.33199E+15,0.000523428,5.48E-06,-1.37E-05,-3.29E-09,-3.39E-07,1.36E-08,8.58E-08,2.97E-08,3.41E-07,-5.48E-07,6.45E-08,4.53E-06,6.58E-09,-1.31E-05,5.44E-07,0.000217675,-1.11E-08,5.31E-08,0.000217299,-9.02E-06,6.58E-07
1.33199E+15,0.000371165,-4.90E-06,-8.85E-06,2.45E-08,-1.13E-06,1.92E-08,9.86E-08,3.12E-07,1.14E-06,-7.22E-07,5.15E-08,1.21E-05,3.98E-07,-4.54E-05,7.48E-07,0.000217676,-9.41E-10,5.99E-07,0.000217614,-3.60E-06,3.45E-07
1.33199E+15,0.000515679,2.19E-06,-1.11E-05,-2.46E-09,-2.80E-07,9.02E-09,3.29E-08,9.09E-08,2.79E-07,-4.37E-07,6.67E-08,4.37E-06,-6.28E-08,-1.30E-05,4.35E-07,0.000370036,1.26E-08,-5.50E-08,0.000369626,-1.23E-05,7.69E-07
1.33199E+15,0.000593022,-1.29E-05,-1.24E-05,1.35E-07,-2.43E-06,8.41E-08,5.31E-07,1.43E-06,2.55E-06,-3.45E-06,1.71E-07,3.49E-05,3.42E-06,-0.000106109,3.59E-06,0.000370928,1.93E-08,9.26E-07,0.000370503,-1.25E-05,7.56E-07
1.33199E+15,0.000459612,-8.57E-06,-8.97E-06,6.05E-09,-2.36E-07,6.50E-09,2.01E-07,2.43E-07,2.40E-07,-2.66E-07,5.30E-08,3.48E-06,9.07E-08,-1.18E-05,2.72E-07,8.57E-05,-4.13E-09,2.42E-07,8.57E-05,-2.00E-06,3.76E-07
1.33199E+15,0.000595301,3.09E-06,-8.81E-06,-7.90E-11,-1.93E-07,8.60E-09,3.97E-08,1.49E-07,1.97E-07,-6.06E-07,7.26E-08,4.35E-06,6.60E-08,-1.32E-05,6.06E-07,8.26E-05,8.01E-09,-1.76E-07,8.24E-05,-3.80E-06,4.75E-07
1.33199E+15,0.000506032,-8.90E-06,-9.33E-06,6.48E-09,-2.19E-07,5.17E-09,2.20E-07,2.30E-07,2.22E-07,-2.17E-07,4.49E-08,3.62E-06,1.38E-07,-1.16E-05,2.23E-07,0.000268259,1.84E-08,-9.76E-08,0.000268156,-5.31E-06,4.04E-07
1.33199E+15,0.000525649,3.71E-06,-1.11E-05,-2.54E-08,-1.32E-06,5.01E-08,8.28E-08,5.59E-07,1.29E-06,-2.37E-06,1.18E-07,1.70E-05,-7.76E-07,-6.15E-05,2.35E-06,0.000403369,4.43E-08,-1.42E-06,0.000402792,-1.53E-05,8.58E-07
1.33199E+15,0.000479786,-2.44E-06,-1.28E-05,2.26E-08,-1.37E-06,5.06E-08,6.54E-08,5.82E-07,1.39E-06,-1.80E-06,1.02E-07,1.44E-05,5.64E-07,-4.93E-05,1.82E-06,0.000218586,1.51E-08,-7.60E-07,0.000218287,-8.06E-06,6.15E-07
1.33199E+15,0.00055238,-5.35E-06,-1.75E-05,2.54E-09,-4.11E-07,8.01E-09,7.38E-08,2.41E-07,4.12E-07,-2.31E-07,5.16E-08,4.48E-06,-4.93E-08,-1.28E-05,2.33E-07,0.000218573,-7.53E-09,1.46E-07,0.0002185,-4.02E-06,3.88E-07
1.33199E+15,0.000425789,5.30E-06,-1.21E-05,-2.01E-08,-1.45E-06,6.20E-08,1.29E-07,4.73E-07,1.45E-06,-2.19E-06,1.43E-07,1.48E-05,-7.47E-08,-5.00E-05,2.17E-06,0.000350511,-5.51E-09,-5.27E-08,0.00034986,-1.51E-05,1.01E-06
1.33199E+15,0.000528284,-7.97E-06,-1.49E-05,3.50E-08,-1.42E-06,2.36E-08,1.79E-07,4.43E-07,1.43E-06,-7.43E-07,5.16E-08,1.40E-05,4.59E-07,-4.86E-05,7.77E-07,0.000350255,5.30E-09,-1.69E-07,0.000350161,-5.72E-06,4.07E-07
1.33199E+15,0.000487192,3.99E-06,-1.45E-05,-3.12E-08,-1.39E-06,4.44E-08,8.32E-08,2.69E-07,1.37E-06,-1.50E-06,7.15E-08,1.26E-05,-6.62E-07,-4.59E-05,1.48E-06,0.000217456,1.30E-08,-2.18E-06,0.00021721,-6.92E-06,5.76E-07
1.33199E+15,0.000510618,-3.57E-06,-2.16E-05,1.22E-08,-5.29E-07,1.52E-08,7.36E-08,2.54E-07,5.37E-07,-3.31E-07,5.51E-08,4.65E-06,1.95E-07,-1.24E-05,3.43E-07,0.000270585,3.75E-08,-1.35E-07,0.000270324,-7.75E-06,5.66E-07
1.33199E+15,0.000431504,-3.49E-06,-1.92E-05,2.01E-08,-2.81E-06,3.60E-08,7.69E-08,3.60E-07,2.81E-06,-7.45E-07,7.34E-08,1.71E-05,-6.24E-08,-6.06E-05,7.65E-07,0.000270583,5.29E-09,1.50E-06,0.000270498,-3.43E-06,3.96E-07
1.33199E+15,0.000482024,2.37E-06,-1.91E-05,1.24E-10,-5.08E-07,1.77E-08,3.74E-08,4.65E-08,5.13E-07,-4.52E-07,6.59E-08,4.73E-06,6.63E-08,-1.28E-05,4.52E-07,0.000270534,-8.87E-09,8.80E-08,0.000270181,-9.59E-06,6.84E-07
1.33199E+15,0.000438632,-9.08E-06,-1.59E-05,9.19E-08,-2.41E-06,2.87E-08,2.96E-07,5.30E-07,2.42E-06,-6.28E-07,5.71E-08,1.83E-05,1.11E-06,-6.34E-05,7.19E-07,0.000456186,3.11E-09,2.33E-08,0.00045612,-5.50E-06,4.24E-07
1.33199E+15,0.000416641,3.29E-07,-1.53E-05,-1.23E-08,-2.22E-06,6.32E-08,4.43E-08,4.19E-07,2.22E-06,-1.68E-06,7.71E-08,1.57E-05,-2.82E-07,-5.86E-05,1.67E-06,0.000270552,1.72E-08,-1.52E-06,0.000270315,-7.67E-06,5.71E-07
1.33199E+15,0.000543049,-9.40E-06,-2.39E-05,2.00E-08,-5.49E-07,1.62E-08,2.55E-07,5.13E-07,5.58E-07,-3.19E-07,5.60E-08,4.73E-06,2.58E-07,-1.23E-05,3.38E-07,0.000270988,2.71E-08,-6.97E-08,0.000270734,-7.86E-06,5.56E-07
1.33199E+15,0.000474471,-7.63E-06,-2.12E-05,6.54E-08,-2.98E-06,4.32E-08,1.92E-07,5.91E-07,2.99E-06,-8.27E-07,8.70E-08,1.90E-05,3.19E-07,-6.39E-05,8.95E-07,0.000271887,-1.29E-09,2.08E-06,0.000271797,-3.84E-06,4.31E-07
1.33199E+15,0.000505532,6.03E-07,-1.89E-05,1.57E-09,-4.70E-07,1.71E-08,2.30E-08,1.13E-07,4.75E-07,-4.54E-07,7.01E-08,4.45E-06,5.57E-08,-1.25E-05,4.55E-07,0.000271433,-4.05E-08,2.56E-07,0.00027106,-9.91E-06,7.07E-07
1.33199E+15,0.000423809,-1.07E-05,-1.28E-05,9.07E-08,-2.03E-06,3.49E-08,3.82E-07,6.12E-07,2.05E-06,-9.48E-07,6.90E-08,1.82E-05,1.25E-06,-6.34E-05,1.04E-06,0.000456178,7.79E-09,3.70E-07,0.000456037,-7.79E-06,4.92E-07
1.33199E+15,0.00049012,3.63E-06,-1.45E-05,-4.38E-08,-1.94E-06,5.91E-08,9.34E-08,4.42E-07,1.91E-06,-1.99E-06,9.38E-08,1.85E-05,-1.05E-06,-6.39E-05,1.96E-06,0.000456201,6.26E-08,-1.79E-06,0.000455774,-1.37E-05,7.57E-07
1.33199E+15,0.000441207,9.72E-07,-1.62E-05,1.29E-08,-2.53E-06,7.96E-08,6.35E-08,5.72E-07,2.55E-06,-2.07E-06,1.19E-07,1.99E-05,4.70E-07,-6.61E-05,2.08E-06,0.00027055,1.82E-08,3.50E-07,0.00027028,-8.50E-06,6.11E-07
1.33199E+15,0.000462832,-1.07E-06,-1.69E-05,-4.21E-09,-4.79E-07,5.80E-09,2.08E-08,8.89E-08,4.79E-07,-1.61E-07,5.68E-08,4.76E-06,-1.45E-07,-1.30E-05,1.55E-07,8.49E-05,-6.69E-09,5.85E-07,8.48E-05,-1.01E-06,3.48E-07
